entrez	symbol
128646	SIRPD
128653	C20orf141
128674	PROKR2
128710	SLX4IP
128817	CSTL1
128821	CST9L
128822	CST9
128853	DUSP15
128859	BPIFB6
128861	BPIFA3
128864	C20orf144
128866	CHMP4B
128869	PIGU
128876	FAM83C
128977	C22orf39
128989	TANGO2
129025	ZNF280A
129049	SGSM1
129080	EMID1
129138	ANKRD54
129285	PPP1R21
129293	TRABD2A
129303	TMEM150A
129401	NUP35
129446	XIRP2
129450	TYW5
129521	NMS
129530	LYG1
129531	MITD1
129563	DIS3L2
129607	CMPK2
129642	MBOAT2
129684	CNTNAP5
129685	TAF8
129787	TMEM18
129790	
129804	FBLN7
129807	NEU4
129831	RBM45
129852	C2orf73
129868	TRIM43
129880	BBS5
129881	CCDC173
130013	ACMSD
130026	ICA1L
130074	FAM168B
130075	OR9A4
130106	CIB4
130120	REG3G
130132	RFTN2
130162	CLHC1
130271	PLEKHH2
130340	AP1S3
130355	C2orf76
130367	SGPP2
130399	ACVR1C
130497	OSR1
130502	TTC32
130507	UBR3
130535	KCTD18
130540	FLACC1
130557	ZNF513
130560	SPATA3
130574	LYPD6
130576	LYPD6B
130589	GALM
130612	TMEM198
130617	ZFAND2B
130733	TMEM178A
130749	CPO
130752	MDH1B
130813	C2orf50
130814	SLC66A3
130827	TMEM182
130872	AHSA2P
130888	FBXO36
130916	MTERF4
130940	CCDC148
130951	M1AP
131034	CPNE4
131076	MIX23
131096	KCNH8
131118	DNAJC19
131149	OTOL1
131177	FAM3D
131368	ZPLD1
131375	LYZL4
131377	KLHL40
131405	TRIM71
131408	FAM131A
131450	CD200R1
131474	CHCHD4
131540	ZDHHC19
131544	CRYBG3
131566	DCBLD2
131578	LRRC15
131583	FAM43A
131601	TPRA1
131616	TMEM42
131669	UROC1
131831	ERICH6
131870	NUDT16
131873	COL6A6
131890	GRK7
131920	TMEM207
131965	METTL6
132001	TAMM41
132014	IL17RE
132112	RTP1
132141	IQCF1
132158	GLYCTK
132160	PPM1M
132203	SNTN
132204	SYNPR
132228	LSMEM2
132243	H1-8
132299	OCIAD2
132320	SCLT1
132321	C4orf33
132332	SMIM43
132430	PABPC4L
132612	ADAD1
132625	ZFP42
132660	LIN54
132671	SPATA18
132720	FAM241A
132724	TMPRSS11B
132789	GNPDA2
132851	SPATA4
132864	CPEB2
132884	EVC2
132946	ARL9
132949	AASDH
132954	PDCL2
132989	C4orf36
133015	PACRGL
133022	TRAM1L1
133060	OTOP1
133121	ENPP6
133308	SLC9B2
133383	SETD9
133396	IL31RA
133418	EMB
133482	SLCO6A1
133491	C5orf47
133522	PPARGC1B
133558	MROH2B
133584	EGFLAM
133619	PRRC1
133686	NADK2
133688	UGT3A1
133690	CAPSL
133746	JMY
133874	C5orf58
133923	ZNF474
133957	CCDC127
134083	OR2Y1
134111	UBE2QL1
134121	C5orf49
134145	ATPSCKMT
134147	CMBL
134187	POU5F2
134218	DNAJC21
134265	AFAP1L1
134266	GRPEL2
134285	TMEM171
134288	TMEM174
134353	LSM11
134359	POC5
134391	GPR151
134429	STARD4
134430	WDR36
134492	NUDCD2
134510	UBLCP1
134526	ACOT12
134548	SOWAHA
134549	SHROOM1
134553	C5orf24
134637	ADAT2
134701	RIPPLY2
134728	IRAK1BP1
134829	CLVS2
134860	TAAR9
134864	TAAR1
134957	STXBP5
135112	NCOA7
135114	HINT3
135138	PACRG
135152	B3GAT2
135154	SDHAF4
135228	CD109
135250	RAET1E
135293	PM20D2
135295	SRSF12
135398	C6orf141
135458	HUS1B
135644	TRIM40
135656	MUCL3
135886	TMEM270
135892	TRIM50
135924	OR9A2
135927	LLCFC1
135932	TMEM139
135935	NOBOX
135941	OR2A14
135946	OR6B1
135948	OR2F2
136051	ZNF786
136227	COL26A1
136242	PRSS37
136259	KLF14
136263	SSMEM1
136288	C7orf57
136306	SVOPL
136319	MTPN
136332	LRGUK
136371	ASB10
136541	PRSS58
136647	MPLKIP
136853	SSC4D
136895	C7orf31
136991	ASZ1
137075	CLDN23
137196	CCDC26
137209	ZNF572
137362	GOT1L1
137392	CIBAR1
137492	VPS37A
137682	NDUFAF6
137695	TMEM68
137735	ABRA
137797	LYPD2
137814	NKX2-6
137835	TMEM71
137868	SGCZ
137872	ADHFE1
137886	UBXN2B
137902	PXDNL
137964	GPAT4
137970	UNC5D
137994	LETM2
138009	DCAF4L2
138046	RALYL
138050	HGSNAT
138065	RNF183
138151	NACC2
138162	C9orf116
138199	CARNMT1
138240	C9orf57
138241	C9orf85
138255	C9orf135
138307	LCN8
138311	DIPK1B
138428	PTRH1
138429	PIP5KL1
138474	TAF1L
138639	PTPDC1
138715	ARID3C
138716	RPP25L
138724	C9orf131
138799	OR13C5
138802	OR13C8
138803	OR13C3
138804	OR13C4
138805	OR13F1
138881	OR1L8
138882	OR1N2
138883	OR1N1
138948	DBH-AS1
139065	SLITRK4
139067	SPANXN3
139081	MAGEC3
139105	BEND2
139135	PASD1
139170	DCAF12L1
139189	DGKK
139201	MAP2K4P1
139212	DNAAF6
139221	PWWP3B
139231	FAM199X
139285	AMER1
139322	APOOL
139324	HDX
139341	FUNDC1
139378	ADGRG4
139411	PTCHD1
139422	MAGEB10
139425	DCAF8L1
139538	VENTXP1
139562	OTUD6A
139596	UPRT
139599	MAGEE2
139604	MAGEB16
139628	FOXR2
139716	GAB3
139728	PNCK
139735	ZFP92
139741	ACTRT1
139760	GPR119
139793	PAGE3
139804	RBMXL3
139818	DOCK11
139886	SPIN4
140032	RPS4Y2
140258	KRTAP13-1
140290	TCP10L
140432	RNF113B
140453	MUC17
140456	ASB11
140458	ASB5
140459	ASB6
140460	ASB7
140461	ASB8
140462	ASB9
140464	PISRT1
140465	MYL6B
140467	ZNF358
140469	MYO3B
140545	RNF32
140564	APOBEC3D
140576	S100A16
140578	CHODL
140596	DEFB104A
140597	TCEAL2
140606	SELENOM
140609	NEK7
140612	ZFP28
140625	ACTRT2
140628	GATA5
140679	SLC32A1
140680	C20orf96
140683	BPIFA2
140685	ZBTB46
140686	WFDC3
140687	GCNT7
140688	NOL4L
140689	CBLN4
140690	CTCFL
140691	TRIM69
140699	MROH8
140700	SAMD10
140706	CCM2L
140707	BRI3BP
140710	SOGA1
140711	TLDC2
140730	RIMS4
140731	ANKRD60
140732	SUN5
140733	MACROD2
140735	DYNLL2
140738	TMEM37
140739	UBE2F
140766	ADAMTS14
140767	NRSN1
140771	SMCR5
140775	SMCR8
140801	RPL10L
140803	TRPM6
140807	KRT72
140809	SRXN1
140823	ROMO1
140825	NEURL2
140828	LINC00261
140831	ZSWIM3
140832	WFDC10A
140834	LINC01620
140836	BANF2
140838	NANP
140846	FAM83C-AS1
140848	MACROD2-IT1
140850	DEFB127
140856	SCP2D1
140862	ISM1
140870	WFDC6
140873	C20orf173
140875	LINC00028
140876	RIPOR3
140880	CST11
140881	DEFB129
140883	ZNF280B
140885	SIRPA
140886	PABPC5
140890	SREK1
140893	RBBP8NL
140894	CNBD2
140901	STK35
140902	R3HDML
140947	DCANP1
142678	MIB2
142679	DUSP19
142680	SLC34A3
142683	ITLN2
142684	RAB40A
142685	ASB15
142686	ASB14
142689	ASB12
142827	ACSM6
142891	SAMD8
142910	LIPJ
142913	CFL1P1
142940	TRUB1
143098	MPP7
143162	FRMPD2
143187	VTI1A
143241	DYDC1
143244	EIF5AL1
143279	HECTD2
143282	FGFBP3
143379	C10orf82
143384	CACUL1
143425	SYT9
143458	LDLRAD3
143471	PSMA8
143496	OR52B4
143501	C11orf40
143502	OR52I2
143503	OR51E1
143570	XRRA1
143630	UBQLNL
143662	MUC15
143678	C11orf94
143684	FAM76B
143686	SESN3
143689	PIWIL4
143872	ARHGAP42
143879	KBTBD3
143884	CWF19L2
143888	POGLUT3
143903	LAYN
143941	TTC36
144097	SPINDOC
144100	PLEKHA7
144108	SPTY2D1
144110	TMEM86A
144124	OR10A5
144125	OR2AG1
144132	DNHD1
144165	PRICKLE1
144193	AMDHD1
144195	SLC2A14
144203	OVOS2
144233	BCDIN3D
144245	ALG10B
144321	GLIPR1L2
144347	RFLNA
144348	ZNF664
144360	LINC00477
144363	ETFRF1
144402	CPNE8
144404	TMEM120B
144406	CFAP251
144423	GLT1D1
144448	TSPAN19
144453	BEST3
144455	E2F7
144481	SOCS2-AS1
144486	CEP83-DT
144501	KRT80
144535	CFAP54
144568	A2ML1
144571	A2M-AS1
144577	KICS2
144608	C12orf60
144699	FBXL14
144715	RAD9B
144717	PHETA1
144742	LINC00934
144776	LINC00410
144809	FAM216B
144811	LACC1
144817	LINC00330
144983	HNRNPA1L2
145173	B3GLCT
145200	LINC00239
145216	PPP1R13B-DT
145226	RDH12
145241	ADAM21P1
145258	GSC
145264	SERPINA12
145270	PRIMA1
145282	MIPOL1
145376	PPP1R36
145389	SLC38A6
145407	ARMH4
145438	FRMD6-AS1
145447	ABHD12B
145482	PTGR2
145483	FAM161B
145497	LRRC74A
145501	ISM2
145508	CEP128
145553	MDP1
145567	TTC7B
145581	LRFN5
145624	PWAR1
145645	TERB2
145694	KIF23-AS1
145741	C2CD4A
145748	LYSMD4
145773	FAM81A
145788	C15orf65
145814	PGPEP1L
145820	LINC00924
145853	C15orf61
145864	HAPLN3
145873	MESP2
145942	TMCO5A
145946	SPATA8
145957	NRG4
145978	LINC00052
146050	ZSCAN29
146057	TTBK2
146059	CDAN1
146167	SLC38A8
146177	VWA3A
146183	OTOA
146198	ZFP90
146206	CARMIL2
146212	KCTD19
146223	CMTM4
146225	CMTM2
146227	BEAN1
146279	TEKT5
146310	RNF151
146325	PRR35
146330	FBXL16
146336	SSTR5-AS1
146378	C16orf92
146395	GSG1L
146429	SLC22A31
146433	IL34
146434	ZNF597
146439	BICDL2
146456	TMED6
146512	FLJ30679
146513	LINC02135
146540	ZNF785
146542	ZNF688
146547	PRSS36
146556	C16orf89
146562	DNAAF8
146664	MGAT5B
146691	TOM1L2
146705	TEPSIN
146712	B3GNTL1
146713	RBFOX3
146722	CD300LF
146754	DNAH2
146760	RTN4RL1
146771	TCAM1P
146779	EFCAB3
146802	SLC47A2
146822	CDRT15
146845	CFAP52
146849	CCDC42
146850	PIK3R6
146852	ODF4
146853	C17orf50
146857	SLFN13
146861	SLC35G3
146862	UNC45B
146894	CD300LG
146909	KIF18B
146923	RUNDC1
146956	EME1
147007	TMEM199
147011	PROCA1
147015	DHRS13
147040	KCTD11
147081	LINC02210
147093	LINC00974
147111	NOTUM
147138	TMC8
147166	TRIM16L
147179	WIPF2
147183	KRT25
147184	KRT10-AS1
147199	SCGB1C1
147323	STARD6
147339	C18orf25
147372	CCBE1
147381	CBLN2
147407	SLC25A52
147409	DSG4
147463	ANKRD29
147495	APCDD1
147645	VSIG10L
147646	C19orf84
147650	SPACA6
147657	ZNF480
147658	ZNF534
147660	ZNF578
147664	ERVV-1
147670	SMIM17
147685	C19orf18
147686	ZNF418
147687	ZNF417
147694	ZNF548
147699	PPM1N
147700	KLC3
147710	IGSF23
147719	LYPD4
147727	ILF3-DT
147741	ZNF560
147744	TMEM190
147746	HIPK4
147798	TMC4
147804	TPM3P9
147807	ZNF524
147808	ZNF784
147837	ZNF563
147841	SPC24
147872	KASH5
147906	DACT3
147912	SIX5
147920	IGFL2
147923	ZNF420
147929	ZNF565
147945	NLRP4
147947	ZNF542P
147948	ZNF582
147949	ZNF583
147965	FAM98C
147968	CAPN12
147991	DPY19L3
148003	LGALS16
148014	TTC9B
148022	TICAM1
148066	ZNRF4
148103	ZNF599
148109	FAM187B
148113	CILP2
148137	PROSER3
148145	LINC00906
148156	ZNF558
148170	CDC42EP5
148189	LINC00662
148198	ZNF98
148206	ZNF714
148213	ZNF681
148223	C19orf25
148229	ATP8B3
148231	LINC00905
148252	DIRAS1
148254	ZNF555
148266	ZNF569
148268	ZNF570
148281	SYT6
148304	C1orf74
148327	CREB3L4
148345	C1orf127
148362	BROX
148398	SAMD11
148413	MRPL20-AS1
148418	SAMD13
148423	C1orf52
148479	PHF13
148523	CIART
148534	TLCD4
148545	NBPF4
148581	UBE2U
148641	SLC35F3
148709	ACTG1P25
148713	PTPRVP
148738	HJV
148741	ANKRD35
148753	FAM163A
148756	OVAAL
148789	B3GALNT2
148808	MFSD4A
148811	PM20D1
148823	GCSAML
148867	SLC30A7
148870	CCDC27
148930	KNCN
148932	MOB3C
148979	GLIS1
149013	NBPF12
149018	LELP1
149041	RC3H1
149047	MGC27382
149069	DCDC2B
149076	ZNF362
149086	LDC1P
149095	DCST1
149111	CNIH3
149175	MANEAL
149233	IL23R
149281	NTMT2
149297	FAM78B
149345	SHISA4
149371	EXOC8
149420	PDIK1L
149428	BNIPL
149461	CLDN19
149465	CFAP57
149466	C1orf210
149473	CCDC24
149478	BTBD19
149483	CCDC17
149499	LRRC71
149563	SRARP
149603	RNF187
149620	CHIAP2
149628	PYHIN1
149643	SPATA45
149647	FAM71A
149685	ADIG
149699	GTSF1L
149708	WFDC5
149773	APCDD1L-DT
149775	GNAS-AS1
149840	SHLD1
149934	NCOR1P1
149950	NOL4L-DT
149951	COMMD7
149954	BPIFB4
149986	LSM14B
149998	LIPI
150000	ABCC13
150051	LOC150051
150082	LCA5L
150084	IGSF5
150094	SIK1
150135	LINC00479
150142	ZNF295-AS1
150147	UMODL1-AS1
150159	SLC9B1
150160	CCT8L2
150165	XKR3
150197	LINC00896
150209	AIFM3
150221	RIMBP3C
150223	YDJC
150248	C22orf15
150274	HSCB
150275	CCDC117
150280	HORMAD2
150290	DUSP18
150291	MORC2-AS1
150297	C22orf42
150350	ENTHD1
150353	DNAJB7
150356	CHADL
150365	MEI1
150368	PHETA2
150372	NFAM1
150379	PNPLA5
150383	CDPF1
150384	GTSE1-DT
150465	TTL
150468	CKAP2L
150472	CBWD2
150483	TEKT4
150527	PRSS40A
150538	SATB2-AS1
150568	LINC01102
150572	SMYD1
150577	LINC01104
150590	C2orf15
150677	OTOS
150678	COPS9
150681	OR6B3
150684	COMMD1
150696	PROM2
150709	ANKAR
150726	FBXO41
150737	TTC30B
150763	GPAT2
150771	ITPRIPL1
150776	SMPD4BP
150864	FAM117B
150921	TCF23
150946	GAREM2
150962	PUS10
150967	LINC01963
150992	LINC00309
151011	SEPTIN10
151050	KANSL1L
151056	PLB1
151112	ZSWIM2
151121	LINC01854
151126	ZNF385B
151174	LINC02610
151176	ERFE
151188	ARL6IP6
151194	METTL21A
151195	CCNYL1
151230	KLHL23
151234	SULT1C2P1
151242	PPP1R1C
151246	SGO2
151254	C2CD6
151258	SLC38A11
151278	CCDC140
151295	SLC23A3
151306	GPBAR1
151313	FAHD2B
151325	MYADML
151354	LRATD1
151393	RMDN2
151449	GDF7
151473	SLC16A14
151475	LINC01907
151477	LINC00471
151484	GCSIR
151507	MSL3P1
151516	ASPRV1
151525	WDSUB1
151531	UPP2
151556	GPR155
151613	TTC14
151636	DTX3L
151647	TAFA4
151648	SGO1
151649	PP2D1
151651	EFHB
151658	LINC00635
151742	PPM1L
151790	WDR49
151827	LRRC34
151835	CPNE9
151871	DPPA2
151887	CCDC80
151888	BTLA
151903	CCDC12
151963	MB21D2
151987	PPP4R2
152002	XXYLT1
152006	RNF38
152007	GLIPR2
152015	ROPN1B
152024	LINC00691
152065	C3orf22
152078	SLC66A1L
152098	ZCWPW2
152100	CMC1
152110	NEK10
152137	CCDC50
152138	PYDC2
152185	SPICE1
152189	CMTM8
152195	NUDT16L2P
152206	CCDC13
152225	LINC02085
152273	FGD5
152330	CNTN4
152404	IGSF11
152405	TEX55
152485	ZNF827
152503	SH3D19
152518	NFXL1
152519	NIPAL1
152559	PAQR3
152573	SHISA3
152578	LINC01618
152579	SCFD2
152586	MGAT4D
152641	WWC2-AS2
152687	ZNF595
152742	LINC01085
152756	FAM218A
152789	JAKMIP1
152815	THAP6
152816	ODAPH
152831	KLB
152877	FAM53A
152926	PPM1K
152940	C4orf45
152992	TRMT44
153020	RASGEF1B
153090	DAB2IP
153129	SLC38A9
153163	MGC32805
153201	SLC36A2
153218	SPINK13
153222	CREBRF
153241	CEP120
153328	SLC25A48
153339	TMEM167A
153364	MBLAC2
153396	TMEM161B
153443	SRFBP1
153469	JAKMIP2-AS1
153478	PLEKHG4B
153527	ZMAT2
153562	MARVELD2
153571	C5orf38
153572	IRX2
153579	BTNL9
153642	ARSK
153643	FAM81B
153657	TTC23L
153684	LOC153684
153733	CCDC112
153745	FAM71B
153768	PRELID2
153769	SH3RF2
153770	PLAC8L1
153830	RNF145
153910	LOC153910
153918	ZC2HC1B
154007	SNRNP48
154043	CNKSR3
154064	RAET1L
154075	SAMD3
154091	SLC2A12
154141	MBOAT1
154150	HDGFL1
154197	PNLDC1
154214	RNF217
154215	NKAIN2
154288	KHDC3L
154313	CFAP206
154386	LINC01600
154442	BVES-AS1
154449	LOC154449
154467	CCDC167
154661	RUNDC3B
154664	ABCA13
154743	BMT2
154761	LOC154761
154790	CLEC2L
154791	FMC1
154796	AMOT
154807	VKORC1L1
154810	AMOTL1
154822	LINC00689
154860	FEZF1-AS1
154865	IQUB
154872	C7orf77
154881	KCTD7
155006	TMEM213
155038	GIMAP8
155051	CRYGN
155054	ZNF425
155061	ZNF746
155066	ATP6V0E2
155184	SLC2A7
155185	AMZ1
155368	METTL27
155382	VPS37D
155400	NSUN5P1
155435	RBM33
155465	AGR3
157273	LOC157273
157285	PRAG1
157310	PEBP4
157313	CDCA2
157376	FER1L6-AS2
157378	TMEM65
157381	LINC00964
157506	RDH10
157556	BAALC-AS2
157567	ANKRD46
157570	ESCO2
157574	FBXO16
157627	MIR124-1HG
157638	LRATD2
157657	CFAP418
157680	VPS13B
157693	FAM87A
157695	TDRP
157697	ERICH1
157724	SLC7A13
157739	TDH
157753	TMEM74
157769	FAM91A1
157773	C8orf48
157777	MCMDC2
157807	CLVS1
157848	NKX6-3
157855	KCNU1
157869	SBSPON
157922	CAMSAP1
157983	DOCK8-AS1
158038	LINGO2
158046	NXNL2
158056	MAMDC4
158062	LCN6
158067	AK8
158131	OR1Q1
158135	TTLL11
158158	RASEF
158160	HSD17B7P2
158219	TTC39B
158234	TRMT10B
158248	TTC16
158257	LINC02603
158293	FAM120AOS
158297	SAXO1
158326	FREM1
158358	KIAA2026
158376	SPAAR
158381	ATP8B5P
158399	ZNF483
158401	SHOC1
158405	KIAA1958
158427	TSTD2
158431	ZNF782
158434	LOC158434
158471	PRUNE2
158506	CBLL2
158511	CSAG1
158521	FMR1NB
158572	USP27X-DT
158584	FAAH2
158586	ZXDB
158724	FAM47A
158747	MOSPD2
158763	ARHGAP36
158787	RIBC1
158798	AKAP14
158800	RHOXF1
158801	NKAPP1
158809	MAGEB6
158830	CXorf65
158833	AWAT1
158835	AWAT2
158866	ZDHHC15
158880	USP51
158931	TCEAL6
158960	CH17-340M24.3
158983	H2BW1
159013	CXorf38
159090	PABIR2
159091	PABIR3
159125	RBMY2EP
159162	RBMY2FP
159163	RBMY1F
159195	USP54
159296	NKX2-3
159371	SLC35G1
159686	CFAP58
159963	SLC5A12
159989	DEUP1
160065	PATE1
160140	C11orf65
160287	LDHAL6A
160298	C11orf42
160313	KRT19P2
160335	TMTC2
160364	CLEC12A
160365	CLECL1
160418	TMTC3
160419	C12orf50
160428	ALDH1L2
160492	LMNTD1
160518	DENND5B
160622	TAMALIN
160728	SLC5A8
160760	PPTC7
160762	CCDC63
160777	CCDC60
160851	DGKH
160857	CCDC122
160897	GPR180
161003	STOML3
161142	FAM71D
161145	TMEM229B
161159	ACTN1-DT
161176	SYNE3
161198	CLEC14A
161247	FITM1
161253	REM2
161291	TMEM30B
161357	MDGA2
161394	SAMD15
161424	NOP9
161436	EML5
161497	STRC
161502	CFAP161
161514	TBC1D21
161582	DNAAF4
161725	OTUD7A
161742	SPRED1
161753	ODF3L1
161779	PGBD4
161823	ADAL
161829	EXD1
161835	FSIP1
161882	ZFPM1
161931	ADAD2
162073	ITPRIPL2
162239	ZFP1
162282	ANKFN1
162333	MARCHF10
162387	MFSD6L
162394	SLFN5
162417	NAGS
162427	RETREG3
162461	TMEM92
162466	PHOSPHO1
162494	RHBDL3
162514	TRPV3
162515	SLC16A11
162517	FBXO39
162540	SPPL2C
162605	KRT28
162655	ZNF519
162681	C18orf54
162699	ELOA3P
162962	ZNF836
162963	ZNF610
162966	ZNF600
162967	ZNF320
162968	ZNF497
162972	ZNF550
162979	ZNF296
162989	DEDD2
162993	ZNF846
162998	OR7D2
163033	ZNF579
163049	ZNF791
163050	ZNF564
163051	ZNF709
163059	ZNF433
163071	ZNF114
163081	ZNF567
163087	ZNF383
163115	ZNF781
163126	EID2
163131	ZNF780B
163154	PRR22
163175	LGI4
163183	SYNE4
163223	ZNF676
163227	ZNF100
163255	ZNF540
163259	DENND2C
163351	GBP6
163404	PLPPR5
163479	FNDC7
163486	DENND1B
163589	TDRD5
163590	TOR1AIP2
163688	CALML6
163702	IFNLR1
163720	CYP4Z2P
163732	CITED4
163742	SLC25A3P1
163747	LEXM
163778	SPRR4
163782	KANK4
163786	SASS6
163859	SDE2
163882	CNST
163933	FAM43B
164045	HFM1
164091	PAQR7
164118	TTC24
164127	CCDC185
164153	UBL4B
164237	WFDC13
164284	APCDD1L
164312	LRRN4
164380	CST13P
164395	TTLL9
164592	CCDC116
164633	CABP7
164656	TMPRSS6
164668	APOBEC3H
164684	WBP2NL
164781	DAW1
164832	LONRF2
165055	CCDC138
165082	ADGRF3
165100	TEX44
165140	OXER1
165186	TOGARAM2
165215	FAM171B
165257	C1QL2
165324	UBXN2A
165530	CLEC4F
165545	DQX1
165631	PARP15
165679	SPTSSB
165721	DNAJB8
165829	GPR156
165904	XIRP1
165918	RNF168
166012	CHST13
166336	PRICKLE2
166348	KBTBD12
166378	SPATA5
166379	BBS12
166614	DCLK2
166647	ADGRA3
166655	TRIM60
166752	FREM3
166785	MMAA
166793	ZBTB49
166815	TIGD2
166824	RASSF6
166863	RBM46
166929	SGMS2
166968	MIER3
166979	CDC20B
167127	UGT3A2
167153	TENT2
167227	DCP2
167359	NIM1K
167410	LIX1
167465	ZNF366
167555	FAM151B
167681	PRSS35
167691	LCA5
167826	OLIG3
167838	TXLNB
168002	DACT2
168090	C6orf118
168374	ZNF92
168391	GALNTL5
168400	DDX53
168417	ZNF679
168433	RNF133
168451	THAP5
168455	CCDC71L
168507	PKD1L1
168537	GIMAP7
168544	ZNF467
168620	BHLHA15
168667	BMPER
168850	ZNF800
168975	CNBD1
169026	SLC30A8
169044	COL22A1
169166	SNX31
169200	TMEM64
169270	ZNF596
169355	IDO2
169436	STKLD1
169522	KCNV2
169611	OLFML2A
169693	TMEM252
169714	QSOX2
169792	GLIS3
169841	ZNF169
169966	TENT5D
169981	SPIN3
170062	FAM47B
170082	TCEANC
170261	ZCCHC12
170302	ARX
170370	FAM170B
170371	TMEM273
170384	FUT11
170392	OIT3
170394	PWWP2B
170425	LINC00858
170463	SSBP4
170482	CLEC4C
170487	ACTL10
170506	DHX36
170572	HTR3C
170575	GIMAP1
170589	GPHA2
170591	S100Z
170622	COMMD6
170626	XAGE3
170627	XAGE5
170679	PSORS1C1
170680	PSORS1C2
170685	NUDT10
170689	ADAMTS15
170690	ADAMTS16
170691	ADAMTS17
170692	ADAMTS18
170712	COX7B2
170825	GSX2
170850	KCNG3
170949	DEFT1P
170954	PPP1R18
170959	ZNF431
170960	ZNF721
170961	ANKRD24
171017	ZNF384
171019	ADAMTS19
171023	ASXL1
171024	SYNPO2
171169	SPACA4
171177	RHOV
171220	DSTNP2
171389	NLRP6
171391	LOC171391
171392	ZNF675
171425	CLYBL
171482	FAM9A
171483	FAM9B
171484	FAM9C
171546	SPTSSA
171558	PTCRA
171568	POLR3H
171586	ABHD3
192111	PGAM5
192134	B3GNT6
192286	HIGD2A
192666	KRT24
192668	CYS1
192669	AGO3
192670	AGO4
192683	SCAMP5
193629	LINC00189
195814	SDR16C5
195827	PRXL2C
195828	ZNF367
195977	ANTXRL
196047	EMX2OS
196051	PLPP4
196074	METTL15
196264	MPZL3
196294	IMMP1L
196335	OR56B4
196374	KRT78
196383	RILPL2
196385	DNAH10
196394	AMN1
196403	DTX3
196410	METTL7B
196441	ZFC3H1
196446	MYRFL
196463	PLBD2
196472	FAM71C
196475	RMST
196477	CCER1
196483	EEF2KMT
196500	PIANP
196513	DCP1B
196527	ANO6
196528	ARID2
196541	METTL21C
196740	VSTM4
196743	PAOX
196792	FAM24B
196872	LINC00638
196883	ADCY4
196951	FAM227B
196968	DNM1P46
196993	CT62
196996	GRAMD2A
197003	MGC15885
197021	LCTL
197131	UBR1
197135	PATL2
197187	SNAI3-AS1
197257	LDHD
197258	FCSK
197259	MLKL
197320	ZNF778
197322	ACSF3
197335	WDR90
197342	EME2
197350	CASP16P
197358	NLRC3
197370	NSMCE1
197407	ZNF48
198437	LKAAEAR1
199221	DZIP1L
199223	TTC21A
199675	MCEMP1
199692	ZNF627
199699	DAND5
199704	ZNF585A
199713	NLRP7
199720	GGN
199731	CADM4
199745	THAP8
199746	U2AF1L4
199777	ZNF626
199786	NIBAN3
199800	ADM5
199834	LCE4A
199857	ALG14
199870	FAM76A
199920	FYB2
199953	TMEM201
199964	TMEM61
199974	CYP4Z1
199990	FAAP20
200008	CDCP2
200010	SLC5A9
200014	CC2D1B
200030	NBPF11
200035	NUDT17
200081	TXLNA
200132	DYNLT5
200150	PLD5
200159	C1orf100
200162	SPAG17
200172	SLFNL1
200185	KRTCAP2
200186	CRTC2
200197	TMEM51-AS1
200205	IBA57
200232	FAM209A
200261	LINC00656
200298	LINC00528
200312	RNF215
200315	APOBEC3A
200316	APOBEC3F
200350	FOXD4L1
200373	CFAP221
200403	VWA3B
200407	CREG2
200420	ALMS1P1
200424	TET3
200504	GKN2
200523	TEX37
200539	ANKRD23
200576	PIKFYVE
200634	KRTCAP3
200728	TMEM17
200734	SPRED2
200765	TIGD1
200772	UICLM
200810	ALG1L
200844	CFAP20DC
200845	KCTD6
200879	LIPH
200894	ARL13B
200895	DHFR2
200909	HTR3D
200916	RPL22L1
200931	SLC51A
200933	FBXO45
200942	KLHDC8B
200958	MUC20
200959	GABRR3
201134	CEP112
201140	DHRS7C
201158	TVP23C
201161	CENPV
201163	FLCN
201164	PLD6
201176	ARHGAP27
201181	ZNF385C
201191	SAMD14
201229	LYRM9
201232	SLC16A13
201243	SPEM2
201254	CENPX
201255	LRRC45
201266	SLC39A11
201283	AMZ2P1
201292	TRIM65
201294	UNC13D
201299	RDM1
201305	SPNS3
201456	FBXO15
201475	RAB12
201477	DLGAP1-AS3
201501	ZBTB7C
201514	ZNF584
201516	ZSCAN4
201562	HACD2
201595	STT3B
201617	LINC00870
201625	DNAH12
201626	PDE12
201627	DENND6A
201633	TIGIT
201651	AADACP1
201725	C4orf46
201780	SLC10A4
201798	TIGD4
201799	TMEM154
201853	LINC00504
201895	SMIM14
201931	TMEM192
201965	RWDD4
201973	PRIMPOL
202018	TAPT1
202051	SPATA24
202052	DNAJC18
202134	FAM153B
202151	RANBP3L
202243	CCDC125
202309	GAPT
202333	CMYA5
202374	STK32A
202459	OSTCP1
202500	TCTE1
202559	KHDRBS2
202781	PAXIP1-DT
202865	C7orf33
202915	TMEM184A
203054	ADCK5
203062	TSNARE1
203068	TUBB
203069	R3HCC1
203074	PRSS55
203076	C8orf74
203100	HTRA4
203102	ADAM32
203111	ERICH5
203190	LGI3
203197	TMEM268
203228	C9orf72
203238	CCDC171
203245	NAIF1
203259	FAM219A
203260	CCDC107
203286	ANKS6
203328	SUSD3
203413	CT83
203427	SLC25A43
203430	RTL3
203447	NRK
203522	INTS6L
203523	ZNF449
203547	VMA21
203562	TMEM31
203569	PAGE2
203611	CDY2B
203859	ANO5
204010	RPSAP52
204219	CERS3
204474	PDILT
204801	NLRP11
